2012-12-18	12	233	9	-4043965924525125948	11799	2012-12-18	2
2012-12-18	12	232	806	7925113201786701676	8347	2012-12-18	1
2012-12-18	12	206	702	-3334326852237177514	11686	2012-12-18	2
2012-12-18	12	155	1876	-2618059891688388672	14448	2012-12-18	1
2012-12-18	12	233	NULL	-7640260714962727184	2863	2012-12-18	1
2012-12-18	12	233	47	9180740525149405478	11799	2012-12-18	2
2012-12-18	12	206	702	479478234692537619	11686	2012-12-18	4
2012-12-18	12	233	32	506341624859674825	3874	2012-12-18	1
2012-12-18	12	206	NULL	-3286489360409344305	12608	2012-12-18	1
2012-12-18	12	142	1753	-4140510628036259859	13123	2012-12-18	2
2012-12-18	12	142	1753	-8801841284321686877	11686	2012-12-18	3
2012-12-18	12	142	1753	3002470798085538959	11961	2012-12-18	1
2012-12-18	12	142	1753	-6999971443340851126	8656	2012-12-18	1
2012-12-18	12	233	6	4573544812260707188	13148	2012-12-18	1
2012-12-18	12	233	17	7722250663300450267	11799	2012-12-18	1
2012-12-18	12	142	1751	-2038540616973598080	13490	2012-12-18	1
2012-12-18	12	233	12	-7068329594218658105	1750	2012-12-18	1
2012-12-18	12	233	12	-9223372032856041570	11799	2012-12-18	2
2012-12-18	12	233	22	-4002618040494833121	1703	2012-12-18	1
2012-12-18	12	233	20	-8587652449753804983	3174	2012-12-18	8
2012-12-18	12	233	35	-3348950835696811968	1869	2012-12-18	1
2012-12-18	12	206	692	-8264080242518048163	11684	2012-12-18	1
2012-12-18	12	142	1753	-8126331621407963314	2211	2012-12-18	3
2012-12-18	12	233	32	629937273860148590	11799	2012-12-18	1
2012-12-18	12	233	1	-3438651124418001328	1750	2012-12-18	11
2012-12-18	12	233	NULL	5661304546359854526	11239	2012-12-18	4
2012-12-18	12	233	47	6685336478914135933	13129	2012-12-18	1
2012-12-18	12	206	692	-9210665104367333402	11686	2012-12-18	1
2012-12-18	12	233	51	-9110060207071672828	11799	2012-12-18	1
2012-12-18	12	233	25	-2483948587944885024	11913	2012-12-18	1
2012-12-18	12	233	18	-9223372036313158807	11803	2012-12-18	2
2012-12-18	12	232	905	-1973952687216048203	8332	2012-12-18	1
2012-12-18	12	142	1749	2914887287927032016	13350	2012-12-18	1
2012-12-18	12	81	533	1924283742059251175	2768	2012-12-18	23
2012-12-18	12	206	704	963254637446778579	5075	2012-12-18	1
2012-12-18	12	232	774	-9223372036313158807	8347	2012-12-18	1
2012-12-18	12	39	344	4481395605148617828	11799	2012-12-18	4
2012-12-18	12	233	9	-5651659530563272510	11799	2012-12-18	2
2012-12-18	12	233	46	-7055526646677683767	10707	2012-12-18	5
2012-12-18	12	233	49	-3495262086229308971	13298	2012-12-18	3
2012-12-18	12	233	31	-8252807188189327935	13042	2012-12-18	1
2012-12-18	12	233	32	6135440505253220134	11801	2012-12-18	1
2012-12-18	12	206	706	-7067749739860835073	12608	2012-12-18	1
2012-12-18	12	233	43	-8161695781863601410	11239	2012-12-18	11
2012-12-18	12	233	46	-9223372036313158807	11011	2012-12-18	2
2012-12-18	12	233	30	8747127587684962102	11799	2012-12-18	1
2012-12-18	12	206	692	-4834600442250640089	5209	2012-12-18	1
2012-12-18	12	142	1753	-5465270109521886301	7487	2012-12-18	1
2012-12-18	12	142	1765	-9164233255207811645	11684	2012-12-18	1
2012-12-18	12	206	696	-6765417871228711120	11685	2012-12-18	1
2012-12-18	12	233	32	-9014229756658957371	6219	2012-12-18	1
2012-12-18	12	233	43	4228249655266264419	13350	2012-12-18	1
2012-12-18	12	233	NULL	3045263722588622023	11799	2012-12-18	1
2012-12-18	12	233	40	8156038798852313024	13131	2012-12-18	1
2012-12-18	12	142	1753	-5040703346685620932	13800	2012-12-18	1
2012-12-18	12	233	5	-798471241335026626	1750	2012-12-18	7
2012-12-18	12	232	898	6382518539546281466	8332	2012-12-18	1
2012-12-18	12	233	47	5438285348568321644	13350	2012-12-18	1
2012-12-18	12	142	1753	395828633982357311	7511	2012-12-18	2
2012-12-18	12	74	733	-8348899434542971487	11799	2012-12-18	3
2012-12-18	12	233	47	-3002090556235559111	11799	2012-12-18	4
2012-12-18	12	206	695	-5141910616169430601	11686	2012-12-18	3
2012-12-18	12	233	47	-2602401066380212973	13298	2012-12-18	5
2012-12-18	12	233	5	-2744892755373374475	11799	2012-12-18	1
2012-12-18	12	206	702	-5139609721812728428	11686	2012-12-18	1
2012-12-18	12	233	48	2461590422229764585	7614	2012-12-18	4
2012-12-18	12	206	702	-4079987926137356246	11686	2012-12-18	1
2012-12-18	12	206	702	-5852129642942150018	13900	2012-12-18	1
2012-12-18	12	155	1876	4530943132053161105	4080	2012-12-18	1
2012-12-18	12	233	38	-7648864239148577689	1053	2012-12-18	1
2012-12-18	12	232	901	-6962807890172164860	8414	2012-12-18	1
2012-12-18	12	233	5	-4349028737886695473	11799	2012-12-18	6
2012-12-18	12	142	1771	-1343210152573253519	3521	2012-12-18	1
2012-12-18	12	206	690	-71468824797689678	11685	2012-12-18	1
2012-12-18	12	233	23	8322909761476773398	11799	2012-12-18	1
2012-12-18	12	206	700	4142819750670976276	5207	2012-12-18	1
2012-12-18	12	233	41	675452045679870289	11239	2012-12-18	2
2012-12-18	12	206	706	4375232030873174041	11686	2012-12-18	9
2012-12-18	12	39	347	6236005108343719777	7861	2012-12-18	1
2012-12-18	12	233	13	7156458323779929235	11799	2012-12-18	1
2012-12-18	12	232	797	1025610037856193886	8332	2012-12-18	1
2012-12-18	12	206	702	-2558085395931969646	11686	2012-12-18	1
2012-12-18	12	232	854	-9223372032856041570	8347	2012-12-18	2
2012-12-18	12	232	NULL	-8407189291259572972	7243	2012-12-18	1
2012-12-18	12	31	294	4215343558209454820	13168	2012-12-18	1
2012-12-18	12	25	263	-195580310799170988	11236	2012-12-18	2
2012-12-18	12	232	846	-6244644598856203994	8332	2012-12-18	4
2012-12-18	12	108	NULL	8482237365538868012	5213	2012-12-18	1
2012-12-18	12	233	18	8227687195204733489	11805	2012-12-18	1
2012-12-18	12	206	697	6564622463461048483	11686	2012-12-18	3
2012-12-18	12	233	26	5905400963101311701	13130	2012-12-18	1
2012-12-18	12	142	1755	-4858610355049904398	11685	2012-12-18	7
2012-12-18	12	110	1401	922825982071293642	11799	2012-12-18	1
2012-12-18	12	233	1	-323722504265905717	1053	2012-12-18	2
2012-12-18	12	233	46	-7556832580890705462	13130	2012-12-18	2
2012-12-18	12	233	47	-4746981949152935225	11799	2012-12-18	1
2012-12-18	12	142	1763	8993801197029247740	7509	2012-12-18	1
2012-12-18	12	142	1755	-1371510267300592945	11686	2012-12-18	3
2012-12-18	12	39	346	2904713383332168617	11799	2012-12-18	1
2012-12-18	12	233	13	-7802660653077479061	10090	2012-12-18	1
2012-12-18	12	206	698	-289164759379655932	12615	2012-12-18	1
2012-12-18	12	233	51	112655631526740139	10708	2012-12-18	1
2012-12-18	12	206	702	-7433445437942840218	5207	2012-12-18	1
2012-12-18	12	232	831	-4499497175141757132	8347	2012-12-18	2
2012-12-18	12	232	764	4692570994051860924	8413	2012-12-18	1
2012-12-18	12	232	859	-5374228043693864514	8459	2012-12-18	1
2012-12-18	12	233	13	5957873202966973351	13247	2012-12-18	1
2012-12-18	12	108	1350	7457511685585522071	5209	2012-12-18	2
2012-12-18	12	233	5	-658632132249302917	13298	2012-12-18	2
2012-12-18	12	73	716	-9223372036313158807	11799	2012-12-18	2
2012-12-18	12	233	35	-2432381925089394053	4792	2012-12-18	1
2012-12-18	12	81	NULL	4669485903360771466	13185	2012-12-18	1
2012-12-18	12	233	32	-8241693960429223814	13298	2012-12-18	1
2012-12-18	12	232	846	2193675311090322882	8315	2012-12-18	2
2012-12-18	12	233	NULL	2440543621411193012	13350	2012-12-18	1
2012-12-18	12	233	21	-3287710686224233457	11799	2012-12-18	1
2012-12-18	12	232	818	-9223372033072778636	8332	2012-12-18	3
2012-12-18	12	233	10	5176699933594765949	3174	2012-12-18	3
2012-12-18	12	233	18	6016247420426734266	4792	2012-12-18	1
2012-12-18	12	206	694	-2164551479368530938	11686	2012-12-18	1
2012-12-18	12	233	32	2720464197874567899	10090	2012-12-18	7
2012-12-18	12	233	5	3464095594560176583	3174	2012-12-18	3
2012-12-18	12	39	NULL	7244086646365244620	11339	2012-12-18	1
2012-12-18	12	206	692	8508547874896103335	7089	2012-12-18	1
2012-12-18	12	232	881	2815347014785846713	8316	2012-12-18	1
2012-12-18	12	206	702	-3104869980636429152	11686	2012-12-18	1
2012-12-18	12	233	32	-5801112768550190261	13129	2012-12-18	1
2012-12-18	12	233	43	-4304965318648444067	13148	2012-12-18	2
2012-12-18	12	233	9	-7287670488149571831	11239	2012-12-18	6
2012-12-18	12	22	203	-4986401458871054363	10110	2012-12-18	2
2012-12-18	12	233	6	-2373755061480501814	13298	2012-12-18	2
