2012-12-18	12	31	281	-1333612857339916582	5052	2012-12-18	1
2012-12-18	12	11	131	-156141314618208621	13792	2012-12-18	1
2012-12-18	12	206	NULL	5444232049018358985	12608	2012-12-18	1
2012-12-18	12	31	294	3001114509063769340	10724	2012-12-18	1
2012-12-18	12	232	847	-8099679963902292491	8315	2012-12-18	2
2012-12-18	12	233	35	-1248238988852507438	11799	2012-12-18	1
2012-12-18	12	233	9	-7148258960995694178	11799	2012-12-18	3
2012-12-18	12	81	534	-9223372033072778636	2768	2012-12-18	4
2012-12-18	12	31	300	8309588511952421433	3783	2012-12-18	1
2012-12-18	12	142	1759	7053712871215352629	11685	2012-12-18	1
2012-12-18	12	233	9	-6347402412108789905	13350	2012-12-18	1
2012-12-18	12	232	829	2038883587291824961	5217	2012-12-18	1
2012-12-18	12	206	702	-5087406892015202312	11685	2012-12-18	2
2012-12-18	12	232	881	-7798344617959404747	8332	2012-12-18	1
2012-12-18	12	233	49	803705435682194738	11799	2012-12-18	1
2012-12-18	12	232	879	-1109756765882138513	11799	2012-12-18	1
2012-12-18	12	233	13	-359598752248280832	11801	2012-12-18	1
2012-12-18	12	31	300	4367552274660478246	3783	2012-12-18	1
2012-12-18	12	206	697	6945985524254066706	8585	2012-12-18	3
2012-12-18	12	31	282	1115205811977867201	3774	2012-12-18	2
2012-12-18	12	233	20	2054257125903780342	11799	2012-12-18	1
2012-12-18	12	233	6	6545374949202415327	13041	2012-12-18	2
2012-12-18	12	31	296	-2706121044561279934	6978	2012-12-18	1
2012-12-18	12	31	NULL	-7445280810024023941	4506	2012-12-18	1
2012-12-18	12	31	294	-4885191158253401156	4769	2012-12-18	2
2012-12-18	12	233	49	9205582266884901307	6219	2012-12-18	1
2012-12-18	12	31	295	6405479325723672933	11457	2012-12-18	1
2012-12-18	12	155	1873	4646068110324876432	14441	2012-12-18	1
2012-12-18	12	142	1774	-2796292752447812703	10461	2012-12-18	4
2012-12-18	12	233	2	-5799797230324331988	11799	2012-12-18	1
2012-12-18	12	233	9	3350046749685599500	13038	2012-12-18	1
2012-12-18	12	233	1	-1688643101578017417	1731	2012-12-18	5
2012-12-18	12	233	17	-1481668196866438803	11799	2012-12-18	4
2012-12-18	12	232	817	-9223372032856041570	8418	2012-12-18	2
2012-12-18	12	233	32	7762176159297064820	13345	2012-12-18	1
2012-12-18	12	74	733	-3668331384689309333	3810	2012-12-18	1
2012-12-18	12	206	704	-2045042776150882403	13815	2012-12-18	1
2012-12-18	12	233	32	7124382411418977181	11799	2012-12-18	1
2012-12-18	12	206	702	182219255196434660	8585	2012-12-18	1
2012-12-18	12	31	300	-4806646212150213157	14026	2012-12-18	1
2012-12-18	12	142	1753	7633670838530689439	2863	2012-12-18	1
2012-12-18	12	31	285	1186436407166389142	11457	2012-12-18	1
2012-12-18	12	39	337	3915500182589753773	13132	2012-12-18	2
2012-12-18	12	11	141	8108983034817170763	11686	2012-12-18	7
2012-12-18	12	232	829	-4647867274393991764	13230	2012-12-18	1
2012-12-18	12	232	784	2173348014339605728	8414	2012-12-18	1
2012-12-18	12	233	9	-9223372036313158807	13307	2012-12-18	1
2012-12-18	12	176	2160	-865929623649038527	5102	2012-12-18	1
2012-12-18	12	233	13	-6909847600477551119	1869	2012-12-18	1
2012-12-18	12	233	20	-5084275925267168981	13350	2012-12-18	3
2012-12-18	12	233	30	6105287846651773285	14280	2012-12-18	1
2012-12-18	12	233	6	-3111148448604534646	13940	2012-12-18	6
2012-12-18	12	206	695	8023190430818780188	11686	2012-12-18	3
2012-12-18	12	233	43	-6254200029275732346	3122	2012-12-18	3
2012-12-18	12	232	846	5546083525591321427	8325	2012-12-18	1
2012-12-18	12	233	35	-453082488943063518	7614	2012-12-18	2
2012-12-18	12	155	1880	3643740024527407374	2774	2012-12-18	7
2012-12-18	12	233	1	657618653912646465	1731	2012-12-18	1
2012-12-18	12	206	702	-6694959791316448406	11686	2012-12-18	4
2012-12-18	12	233	32	3369238577230398049	11799	2012-12-18	1
2012-12-18	12	233	9	-7797361092131009027	7106	2012-12-18	2
2012-12-18	12	233	20	-2753693506710452580	11803	2012-12-18	2
2012-12-18	12	31	294	-4209949963153883125	13311	2012-12-18	3
