Rebuilding ListInfoManager Singleton...  ... done
Scan Request pixel_1796                 :: entry=2012-10-16 :: expire=2013-01-29 :: active=false
Scan Request pixel_1869                 :: entry=2012-10-16 :: expire=2013-01-29 :: active=false
Scan Request pixel_1951                 :: entry=2012-11-02 :: expire=2013-02-15 :: active=false
Scan Request pixel_1958                 :: entry=2012-11-01 :: expire=2013-02-14 :: active=false
Scan Request pixel_2205                 :: entry=2012-01-01 :: expire=2012-04-15 :: active=false
Scan Request pixel_2206                 :: entry=2012-01-01 :: expire=2012-04-15 :: active=false
Scan Request pixel_2207                 :: entry=2012-01-01 :: expire=2012-04-15 :: active=false
Scan Request pixel_2208                 :: entry=2012-01-01 :: expire=2012-04-15 :: active=false
Scan Request pixel_2248                 :: entry=2013-03-06 :: expire=2013-06-19 :: active=true
Scan Request pixel_2334                 :: entry=2012-08-10 :: expire=2012-11-23 :: active=false
Scan Request pixel_2610                 :: entry=2013-04-02 :: expire=2013-07-16 :: active=true
Scan Request pixel_2628                 :: entry=2012-11-02 :: expire=2013-02-15 :: active=false
Scan Request pixel_2629                 :: entry=2012-11-02 :: expire=2013-02-15 :: active=false
Scan Request pixel_2630                 :: entry=2012-11-02 :: expire=2013-02-15 :: active=false
Scan Request pixel_2631                 :: entry=2012-11-02 :: expire=2013-02-15 :: active=false
Scan Request pixel_2632                 :: entry=2012-11-02 :: expire=2013-02-15 :: active=false
Scan Request pixel_2634                 :: entry=2012-11-02 :: expire=2013-02-15 :: active=false
Scan Request pixel_2636                 :: entry=2012-11-02 :: expire=2013-02-15 :: active=false
Scan Request pixel_2647                 :: entry=2012-11-02 :: expire=2013-02-15 :: active=false
Scan Request pixel_2648                 :: entry=2012-11-02 :: expire=2013-02-15 :: active=false
Scan Request pixel_2649                 :: entry=2012-11-02 :: expire=2013-02-15 :: active=false
Scan Request pixel_3204                 :: entry=2013-02-21 :: expire=2013-06-06 :: active=true
Scan Request pixel_3488                 :: entry=2012-09-12 :: expire=2012-12-26 :: active=false
Scan Request pixel_3666                 :: entry=2013-03-30 :: expire=2013-07-13 :: active=true
Scan Request pixel_3679                 :: entry=2013-04-02 :: expire=2013-07-16 :: active=true
Scan Request pixel_3680                 :: entry=2013-04-02 :: expire=2013-07-16 :: active=true
Scan Request pixel_3682                 :: entry=2012-11-02 :: expire=2013-02-15 :: active=false
Scan Request pixel_3774                 :: entry=2013-04-04 :: expire=2013-07-18 :: active=true
Scan Request pixel_3787                 :: entry=2013-04-04 :: expire=2013-07-18 :: active=true
Scan Request pixel_3844                 :: entry=2012-07-30 :: expire=2012-11-12 :: active=false
Scan Request pixel_4654                 :: entry=2012-11-02 :: expire=2013-02-15 :: active=false
Scan Request pixel_4753                 :: entry=2013-02-22 :: expire=2013-06-07 :: active=true
Scan Request pixel_4782                 :: entry=2012-11-02 :: expire=2013-02-15 :: active=false
Scan Request pixel_4879                 :: entry=2013-04-02 :: expire=2013-07-16 :: active=true
Scan Request pixel_4929                 :: entry=2012-01-01 :: expire=2012-04-15 :: active=false
Scan Request pixel_4988                 :: entry=2013-01-22 :: expire=2013-05-07 :: active=false
Scan Request pixel_4989                 :: entry=2013-01-22 :: expire=2013-05-07 :: active=false
Scan Request pixel_4995                 :: entry=2013-01-22 :: expire=2013-05-07 :: active=false
Scan Request pixel_5075                 :: entry=2013-01-22 :: expire=2013-05-07 :: active=false
Scan Request pixel_5130                 :: entry=2013-03-08 :: expire=2013-06-21 :: active=true
Scan Request pixel_5158                 :: entry=2012-07-30 :: expire=2012-11-12 :: active=false
Scan Request pixel_5295                 :: entry=2013-04-02 :: expire=2013-07-16 :: active=true
Scan Request pixel_5305                 :: entry=2013-04-02 :: expire=2013-07-16 :: active=true
Scan Request pixel_5333                 :: entry=2013-04-02 :: expire=2013-07-16 :: active=true
Scan Request pixel_5335                 :: entry=2013-04-02 :: expire=2013-07-16 :: active=true
Scan Request pixel_5348                 :: entry=2013-04-02 :: expire=2013-07-16 :: active=true
Scan Request pixel_5413                 :: entry=2012-11-02 :: expire=2013-02-15 :: active=false
Scan Request pixel_5484                 :: entry=2013-04-09 :: expire=2013-07-23 :: active=true
Scan Request pixel_6039                 :: entry=2012-11-02 :: expire=2013-02-15 :: active=false
Scan Request pixel_6040                 :: entry=2012-11-02 :: expire=2013-02-15 :: active=false
Scan Request pixel_6041                 :: entry=2012-11-02 :: expire=2013-02-15 :: active=false
Scan Request pixel_6978                 :: entry=2013-04-02 :: expire=2013-07-16 :: active=true
Scan Request pixel_6979                 :: entry=2013-04-02 :: expire=2013-07-16 :: active=true
Scan Request pixel_6982                 :: entry=2013-04-02 :: expire=2013-07-16 :: active=true
Scan Request pixel_7006                 :: entry=2013-04-02 :: expire=2013-07-16 :: active=true
Scan Request pixel_7007                 :: entry=2013-04-02 :: expire=2013-07-16 :: active=true
Scan Request pixel_7010                 :: entry=2013-04-02 :: expire=2013-07-16 :: active=true
Scan Request pixel_7013                 :: entry=2013-04-02 :: expire=2013-07-16 :: active=true
Scan Request pixel_7028                 :: entry=2013-04-02 :: expire=2013-07-16 :: active=true
Scan Request pixel_7060                 :: entry=2013-02-14 :: expire=2013-05-30 :: active=true
Scan Request pixel_7123                 :: entry=2013-04-02 :: expire=2013-07-16 :: active=true
Scan Request pixel_7124                 :: entry=2013-04-02 :: expire=2013-07-16 :: active=true
Scan Request pixel_7133                 :: entry=2013-04-02 :: expire=2013-07-16 :: active=true
Scan Request pixel_7153                 :: entry=2012-11-02 :: expire=2013-02-15 :: active=false
Scan Request pixel_7154                 :: entry=2012-11-02 :: expire=2013-02-15 :: active=false
Scan Request pixel_7156                 :: entry=2012-11-02 :: expire=2013-02-15 :: active=false
Scan Request pixel_7157                 :: entry=2012-11-02 :: expire=2013-02-15 :: active=false
Scan Request pixel_7196                 :: entry=2012-11-02 :: expire=2013-02-15 :: active=false
Scan Request pixel_7210                 :: entry=2013-01-29 :: expire=2013-05-14 :: active=false
Scan Request pixel_7214                 :: entry=2013-01-29 :: expire=2013-05-14 :: active=false
Scan Request pixel_7239                 :: entry=2012-11-02 :: expire=2013-02-15 :: active=false
Scan Request pixel_7241                 :: entry=2012-11-02 :: expire=2013-02-15 :: active=false
Scan Request pixel_7242                 :: entry=2012-11-02 :: expire=2013-02-15 :: active=false
Scan Request pixel_7243                 :: entry=2012-11-02 :: expire=2013-02-15 :: active=false
Scan Request pixel_7487                 :: entry=2013-01-18 :: expire=2013-05-03 :: active=false
Scan Request pixel_7607                 :: entry=2013-01-22 :: expire=2013-05-07 :: active=false
Scan Request pixel_7609                 :: entry=2012-12-18 :: expire=2013-04-02 :: active=false
Scan Request pixel_7678                 :: entry=2012-01-01 :: expire=2012-04-15 :: active=false
Scan Request pixel_7679                 :: entry=2012-01-01 :: expire=2012-04-15 :: active=false
Scan Request pixel_7680                 :: entry=2012-01-01 :: expire=2012-04-15 :: active=false
Scan Request pixel_7681                 :: entry=2012-01-01 :: expire=2012-04-15 :: active=false
Scan Request pixel_7682                 :: entry=2012-01-01 :: expire=2012-04-15 :: active=false
Scan Request pixel_7683                 :: entry=2012-01-01 :: expire=2012-04-15 :: active=false
Scan Request pixel_7684                 :: entry=2012-01-01 :: expire=2012-04-15 :: active=false
Scan Request pixel_7732                 :: entry=2012-07-30 :: expire=2012-11-12 :: active=false
Scan Request pixel_7802                 :: entry=2013-04-02 :: expire=2013-07-16 :: active=true
Scan Request pixel_7823                 :: entry=2012-11-02 :: expire=2013-02-15 :: active=false
Scan Request pixel_7825                 :: entry=2012-11-02 :: expire=2013-02-15 :: active=false
Scan Request pixel_7827                 :: entry=2012-11-02 :: expire=2013-02-15 :: active=false
Scan Request pixel_7935                 :: entry=2013-02-06 :: expire=2013-05-22 :: active=false
Scan Request pixel_7936                 :: entry=2013-02-06 :: expire=2013-05-22 :: active=false
Scan Request pixel_7943                 :: entry=2012-09-13 :: expire=2012-12-27 :: active=false
Scan Request pixel_7946                 :: entry=2012-09-13 :: expire=2012-12-27 :: active=false
Scan Request pixel_8181                 :: entry=2012-07-30 :: expire=2012-11-12 :: active=false
Scan Request pixel_8288                 :: entry=2012-07-30 :: expire=2012-11-12 :: active=false
Scan Request pixel_8289                 :: entry=2012-07-30 :: expire=2012-11-12 :: active=false
Scan Request pixel_8293                 :: entry=2012-07-30 :: expire=2012-11-12 :: active=false
Scan Request pixel_8308                 :: entry=2012-11-02 :: expire=2013-02-15 :: active=false
Scan Request pixel_8313                 :: entry=2012-11-02 :: expire=2013-02-15 :: active=false
Scan Request pixel_8315                 :: entry=2012-11-02 :: expire=2013-02-15 :: active=false
Scan Request pixel_8316                 :: entry=2012-11-02 :: expire=2013-02-15 :: active=false
Scan Request pixel_8328                 :: entry=2012-11-02 :: expire=2013-02-15 :: active=false
Scan Request pixel_8334                 :: entry=2012-01-01 :: expire=2012-04-15 :: active=false
Scan Request pixel_8335                 :: entry=2012-11-02 :: expire=2013-02-15 :: active=false
Scan Request pixel_8344                 :: entry=2012-11-02 :: expire=2013-02-15 :: active=false
Scan Request pixel_8363                 :: entry=2012-01-01 :: expire=2012-04-15 :: active=false
Scan Request pixel_8414                 :: entry=2012-11-02 :: expire=2013-02-15 :: active=false
Scan Request pixel_8415                 :: entry=2012-11-02 :: expire=2013-02-15 :: active=false
Scan Request pixel_8416                 :: entry=2012-11-02 :: expire=2013-02-15 :: active=false
Scan Request pixel_8430                 :: entry=2013-04-04 :: expire=2013-07-18 :: active=true
Scan Request pixel_8435                 :: entry=2013-04-12 :: expire=2013-07-26 :: active=true
Scan Request pixel_8436                 :: entry=2012-11-28 :: expire=2013-03-13 :: active=false
Scan Request pixel_8448                 :: entry=2013-04-04 :: expire=2013-07-18 :: active=true
Scan Request pixel_8458                 :: entry=2012-11-02 :: expire=2013-02-15 :: active=false
Scan Request pixel_8459                 :: entry=2012-11-02 :: expire=2013-02-15 :: active=false
Scan Request pixel_8460                 :: entry=2012-11-02 :: expire=2013-02-15 :: active=false
Scan Request pixel_8463                 :: entry=2012-11-02 :: expire=2013-02-15 :: active=false
Scan Request pixel_8466                 :: entry=2012-11-02 :: expire=2013-02-15 :: active=false
Scan Request pixel_8467                 :: entry=2012-11-02 :: expire=2013-02-15 :: active=false
Scan Request pixel_8483                 :: entry=2012-12-18 :: expire=2013-04-02 :: active=false
Scan Request pixel_8498                 :: entry=2013-04-02 :: expire=2013-07-16 :: active=true
Scan Request pixel_8569                 :: entry=2013-01-22 :: expire=2013-05-07 :: active=false
Scan Request pixel_8572                 :: entry=2013-01-22 :: expire=2013-05-07 :: active=false
Scan Request pixel_8573                 :: entry=2013-01-22 :: expire=2013-05-07 :: active=false
Scan Request pixel_8575                 :: entry=2013-01-29 :: expire=2013-05-14 :: active=false
Scan Request pixel_8576                 :: entry=2013-01-29 :: expire=2013-05-14 :: active=false
Scan Request pixel_8577                 :: entry=2013-01-29 :: expire=2013-05-14 :: active=false
Scan Request pixel_8578                 :: entry=2013-01-29 :: expire=2013-05-14 :: active=false
Scan Request pixel_8580                 :: entry=2013-01-29 :: expire=2013-05-14 :: active=false
Scan Request pixel_8585                 :: entry=2013-01-22 :: expire=2013-05-07 :: active=false
Scan Request pixel_8589                 :: entry=2013-01-22 :: expire=2013-05-07 :: active=false
Scan Request pixel_8592                 :: entry=2013-01-22 :: expire=2013-05-07 :: active=false
Scan Request pixel_8596                 :: entry=2013-01-22 :: expire=2013-05-07 :: active=false
Scan Request pixel_8599                 :: entry=2013-01-22 :: expire=2013-05-07 :: active=false
Scan Request pixel_8600                 :: entry=2013-01-22 :: expire=2013-05-07 :: active=false
Scan Request pixel_8635                 :: entry=2012-11-02 :: expire=2013-02-15 :: active=false
Scan Request pixel_8636                 :: entry=2012-11-02 :: expire=2013-02-15 :: active=false
Scan Request pixel_8661                 :: entry=2012-10-16 :: expire=2013-01-29 :: active=false
Scan Request pixel_8662                 :: entry=2012-10-16 :: expire=2013-01-29 :: active=false
Scan Request pixel_8663                 :: entry=2012-10-16 :: expire=2013-01-29 :: active=false
Scan Request pixel_8664                 :: entry=2012-10-16 :: expire=2013-01-29 :: active=false
Scan Request pxprm_0014965_A            :: entry=2013-02-06 :: expire=2013-05-22 :: active=false
Scan Request specpcc_BR                 :: entry=2000-01-01 :: expire=2100-01-01 :: active=true
Scan Request specpcc_ES                 :: entry=2000-01-01 :: expire=2100-01-01 :: active=true
Scan Request specpcc_GB                 :: entry=2000-01-01 :: expire=2100-01-01 :: active=true
Scan Request specpcc_MX                 :: entry=2000-01-01 :: expire=2100-01-01 :: active=true
Scan Request specpcc_NL                 :: entry=2000-01-01 :: expire=2100-01-01 :: active=true
Scan Request specpcc_US                 :: entry=2000-01-01 :: expire=2100-01-01 :: active=true
Scan Request sysmulti_auto_US           :: entry=2012-07-30 :: expire=2100-01-01 :: active=true
Scan Request sysmulti_automotive_US     :: entry=2012-07-30 :: expire=2100-01-01 :: active=true
Scan Request sysmulti_finance_US        :: entry=2012-07-30 :: expire=2100-01-01 :: active=true
Scan Request sysmulti_foodndrink_US     :: entry=2012-07-30 :: expire=2100-01-01 :: active=true
Scan Request usrmulti_1                 :: entry=2012-07-30 :: expire=2012-11-12 :: active=false
Warning: found TestNtzExternTab in package ['com', 'adnetik', 'adhoc']
Warning: found DemoNzload in package ['com', 'digilant', 'ntzetl']
Warning: found FileUtils in package ['com', 'digilant', 'fastetl']
Warning: found PathInfo in package ['com', 'digilant', 'fastetl']
Warning: found SendMail in package ['com', 'digilant', 'ntzetl']
found ListInfoManager in package com.adnetik.userindex
Grab call is cp /home/burfoot/jars/adnetik.jar /home/burfoot/jars/tempjar_4625634.jar
Copied to temp jar path /home/burfoot/jars/tempjar_4625634.jar
java -cp /usr/lib/hadoop/hadoop-common.jar:/usr/lib/hadoop/hadoop-annotations-2.0.0-cdh4.2.1.jar:/usr/lib/hadoop/hadoop-common-2.0.0-cdh4.2.1.jar:/usr/lib/hadoop-mapreduce/hadoop-mapreduce-client-core.jar:/home/burfoot/src/p3jars/cloudera-hadoop-lzo-20110823162312.2bd0d5b.jar:/home/burfoot/src/p3jars/mysql.jar:/home/burfoot/src/p3jars/nzjdbc.jar:/home/burfoot/src/p3jars/xercesImpl.jar:/home/burfoot/src/p3jars/xml-apis.jar:/home/burfoot/src/p3jars/jsch-0.1.49.jar:/home/burfoot/jars/tempjar_4625634.jar com.adnetik.userindex.ListInfoManager showdateinfo
