02054	Massachusetts	136	7891
02056	Massachusetts	718	10981
02061	Massachusetts	128	10506
02062	Massachusetts	1227	28602
02066	Massachusetts	187	17656
02067	Massachusetts	372	17486
02071	Massachusetts	266	1707
02072	Massachusetts	876	26999
02081	Massachusetts	359	18472
02090	Massachusetts	237	14636
02093	Massachusetts	133	10955
02108	Massachusetts	136	3825
02109	Massachusetts	171	3771
02110	Massachusetts	0	1733
02111	Massachusetts	303	7383
02113	Massachusetts	252	6915
02114	Massachusetts	783	11999
02115	Massachusetts	2796	28441
02116	Massachusetts	1135	20628
02118	Massachusetts	4952	26498
02119	Massachusetts	7462	25346
02120	Massachusetts	3476	15181
02121	Massachusetts	7107	25978
02122	Massachusetts	2916	23479
02124	Massachusetts	7555	47783
02125	Massachusetts	6311	33295
02126	Massachusetts	2978	25562
02127	Massachusetts	3248	31799
02128	Massachusetts	21419	40508
02129	Massachusetts	1591	16439
02130	Massachusetts	7983	35401
02131	Massachusetts	7738	29826
02132	Massachusetts	1754	25861
02134	Massachusetts	2802	21503
02135	Massachusetts	3801	42780
02136	Massachusetts	6351	28488
02138	Massachusetts	2245	36314
02139	Massachusetts	3031	36349
02140	Massachusetts	1127	17607
02141	Massachusetts	1248	11910
02142	Massachusetts	336	3141
02143	Massachusetts	1879	24514
02144	Massachusetts	1131	23891
02145	Massachusetts	4897	25439
02148	Massachusetts	4989	59503
02149	Massachusetts	8786	41550
02150	Massachusetts	21825	35124
02151	Massachusetts	12647	51808
02152	Massachusetts	1066	17497
02155	Massachusetts	2553	57964
02163	Massachusetts	190	2582
02169	Massachusetts	2206	55055
02170	Massachusetts	438	19505
02171	Massachusetts	445	17711
02176	Massachusetts	663	26983
02180	Massachusetts	634	21437
02184	Massachusetts	890	35744
02186	Massachusetts	881	27003
02188	Massachusetts	359	14608
02189	Massachusetts	498	14559
02190	Massachusetts	329	16119
02191	Massachusetts	226	8457
02199	Massachusetts	0	1146
02210	Massachusetts	106	2090
02215	Massachusetts	2126	26125
02301	Massachusetts	6178	61025
02302	Massachusetts	3173	32741
02322	Massachusetts	121	4356
02324	Massachusetts	838	26563
02330	Massachusetts	129	11509
02332	Massachusetts	184	15059
02333	Massachusetts	204	13794
02338	Massachusetts	0	7518
02339	Massachusetts	128	13879
02341	Massachusetts	0	10218
02343	Massachusetts	474	10745
02346	Massachusetts	367	23106
02347	Massachusetts	0	10612
02351	Massachusetts	316	16029
02356	Massachusetts	302	12564
02357	Massachusetts	0	1360
02359	Massachusetts	193	17828
02360	Massachusetts	986	56271
02364	Massachusetts	140	12629
02366	Massachusetts	0	197
02367	Massachusetts	0	2820
02368	Massachusetts	2057	32158
02370	Massachusetts	348	17489
02375	Massachusetts	227	9188
02379	Massachusetts	121	6916
02382	Massachusetts	267	14489
02420	Massachusetts	306	14052
02421	Massachusetts	407	17342
02445	Massachusetts	1067	20679
02446	Massachusetts	1499	29311
02451	Massachusetts	1660	17426
02452	Massachusetts	954	14238
02453	Massachusetts	5666	28968
02457	Massachusetts	136	1432
02458	Massachusetts	532	12131
02459	Massachusetts	672	19095
02460	Massachusetts	382	8742
02461	Massachusetts	275	7059
02462	Massachusetts	0	1554
02464	Massachusetts	141	2953
02465	Massachusetts	563	11710
02466	Massachusetts	291	8096
02467	Massachusetts	1244	22491
02468	Massachusetts	0	5273
02472	Massachusetts	1694	32014
02474	Massachusetts	889	26312
02476	Massachusetts	506	16532
02478	Massachusetts	749	24664
02481	Massachusetts	578	16244
02482	Massachusetts	306	10306
02492	Massachusetts	420	19931
02493	Massachusetts	294	11261
02494	Massachusetts	198	8955
02532	Massachusetts	210	12690
02534	Massachusetts	0	842
02535	Massachusetts	0	1177
02536	Massachusetts	400	19583
02537	Massachusetts	0	6293
02538	Massachusetts	103	3603
02539	Massachusetts	0	4067
02540	Massachusetts	120	8221
02542	Massachusetts	0	1139
02543	Massachusetts	0	635
02553	Massachusetts	0	226
02554	Massachusetts	950	9852
02556	Massachusetts	0	3115
02557	Massachusetts	107	4491
02558	Massachusetts	0	2156
02559	Massachusetts	0	3376
02561	Massachusetts	0	539
02562	Massachusetts	0	2977
02563	Massachusetts	130	10359
02564	Massachusetts	0	310
02568	Massachusetts	121	4000
02571	Massachusetts	236	10481
02575	Massachusetts	0	2725
02576	Massachusetts	0	3754
02601	Massachusetts	898	14089
02630	Massachusetts	0	1850
02631	Massachusetts	166	9679
02632	Massachusetts	191	10742
02633	Massachusetts	0	3884
02635	Massachusetts	0	3296
02637	Massachusetts	0	253
02638	Massachusetts	0	3207
02639	Massachusetts	0	2875
02641	Massachusetts	0	532
02642	Massachusetts	0	4937
02644	Massachusetts	0	3955
02645	Massachusetts	154	9663
02646	Massachusetts	0	1676
02647	Massachusetts	0	129
02648	Massachusetts	163	7301
02649	Massachusetts	315	14006
02650	Massachusetts	0	848
02652	Massachusetts	0	1175
02653	Massachusetts	0	5911
02655	Massachusetts	0	3518
02657	Massachusetts	142	2942
02659	Massachusetts	0	1108
02660	Massachusetts	157	6261
02663	Massachusetts	0	173
02664	Massachusetts	256	9371
02666	Massachusetts	0	828
02667	Massachusetts	0	2580
02668	Massachusetts	0	3278
02669	Massachusetts	0	285
02670	Massachusetts	0	1307
02671	Massachusetts	0	1023
02672	Massachusetts	0	180
02673	Massachusetts	301	8402
02675	Massachusetts	0	6577
02702	Massachusetts	0	4125
02703	Massachusetts	2765	43593
02715	Massachusetts	0	3123
02717	Massachusetts	0	4745
02718	Massachusetts	210	6655
02719	Massachusetts	198	15873
02720	Massachusetts	1636	30287
02721	Massachusetts	2312	26290
02723	Massachusetts	1370	14767
02724	Massachusetts	1234	16908
02725	Massachusetts	0	2631
02726	Massachusetts	167	15534
02738	Massachusetts	0	4907
02739	Massachusetts	0	6045
02740	Massachusetts	6812	43087
02743	Massachusetts	120	10307
02744	Massachusetts	2795	11900
02745	Massachusetts	1889	24576
02746	Massachusetts	4414	15342
02747	Massachusetts	648	22927
02748	Massachusetts	164	11442
02760	Massachusetts	625	26739
02762	Massachusetts	147	8264
02763	Massachusetts	0	1973
02764	Massachusetts	0	3988
02766	Massachusetts	374	19031
02767	Massachusetts	248	13566
02769	Massachusetts	183	11608
02770	Massachusetts	0	5093
02771	Massachusetts	251	13708
02777	Massachusetts	173	15840
02779	Massachusetts	0	6411
02780	Massachusetts	2847	49036
02790	Massachusetts	143	15717
02791	Massachusetts	0	246
02802	Rhode Island	0	786
02804	Rhode Island	0	2607
02806	Rhode Island	333	16310
02807	Rhode Island	0	1051
02808	Rhode Island	0	2401
02809	Rhode Island	462	22938
02812	Rhode Island	0	1497
02813	Rhode Island	127	7831
02814	Rhode Island	110	7496
02815	Rhode Island	0	278
02816	Rhode Island	641	32611
02817	Rhode Island	131	6135
02818	Rhode Island	332	18082
02822	Rhode Island	164	6111
02825	Rhode Island	0	5377
02826	Rhode Island	0	791
02827	Rhode Island	0	2172
02828	Rhode Island	116	7704
02830	Rhode Island	0	5976
02831	Rhode Island	0	3515
02832	Rhode Island	0	4608
02833	Rhode Island	0	784
02835	Rhode Island	0	5405
02836	Rhode Island	0	136
02837	Rhode Island	0	3492
02838	Rhode Island	205	3400
02839	Rhode Island	0	1902
02840	Rhode Island	1874	23335
02841	Rhode Island	190	1392
02842	Rhode Island	761	16095
02852	Rhode Island	578	22551
02857	Rhode Island	0	8412
02858	Rhode Island	0	570
02859	Rhode Island	153	6738
02860	Rhode Island	10837	45199
02861	Rhode Island	3210	26164
02863	Rhode Island	11689	19385
02864	Rhode Island	1493	33396
02865	Rhode Island	635	16951
02871	Rhode Island	367	17171
02872	Rhode Island	0	218
02873	Rhode Island	0	235
02874	Rhode Island	0	5860
02875	Rhode Island	0	307
02876	Rhode Island	0	430
02878	Rhode Island	190	15780
02879	Rhode Island	363	20371
02881	Rhode Island	462	7841
02882	Rhode Island	247	14184
02885	Rhode Island	194	10627
02886	Rhode Island	992	29269
02888	Rhode Island	797	19912
02889	Rhode Island	929	28217
02891	Rhode Island	626	21198
02892	Rhode Island	0	4988
02893	Rhode Island	1459	29630
02894	Rhode Island	0	722
02895	Rhode Island	5845	41186
02896	Rhode Island	255	11537
02898	Rhode Island	0	1696
02903	Rhode Island	1647	10780
02904	Rhode Island	4493	29359
02905	Rhode Island	9126	25223
02906	Rhode Island	1752	28387
02907	Rhode Island	16066	27445
02908	Rhode Island	12546	37467
02909	Rhode Island	24278	43540
02910	Rhode Island	2584	21000
02911	Rhode Island	1279	15574
02912	Rhode Island	134	1370
02914	Rhode Island	1216	21963
02915	Rhode Island	471	16897
02916	Rhode Island	226	8139
02917	Rhode Island	350	13762
02919	Rhode Island	1664	28790
02920	Rhode Island	4733	37547
02921	Rhode Island	340	12361
03031	New Hampshire	219	11247
03032	New Hampshire	0	4953
03033	New Hampshire	100	4987
03034	New Hampshire	0	3970
03036	New Hampshire	0	4782
03037	New Hampshire	0	4219
03038	New Hampshire	1082	33269
03042	New Hampshire	0	6341
03043	New Hampshire	0	1573
03044	New Hampshire	0	4263
03045	New Hampshire	215	13560
03046	New Hampshire	0	2758
03047	New Hampshire	0	1767
03048	New Hampshire	0	3426
03049	New Hampshire	0	7688
03051	New Hampshire	714	24480
03052	New Hampshire	162	8258
03053	New Hampshire	500	23957
03054	New Hampshire	546	25477
03055	New Hampshire	336	15086
03057	New Hampshire	0	2500
03060	New Hampshire	4899	29357
03062	New Hampshire	1123	26694
03063	New Hampshire	967	16216
03064	New Hampshire	1521	14227
03070	New Hampshire	0	5254
03071	New Hampshire	0	5109
03076	New Hampshire	243	12897
03077	New Hampshire	117	10155
03079	New Hampshire	1270	28776
03082	New Hampshire	0	1615
03084	New Hampshire	0	1366
03086	New Hampshire	0	3728
03087	New Hampshire	218	13592
03101	New Hampshire	394	3049
03102	New Hampshire	1813	31096
03103	New Hampshire	4729	36476
03104	New Hampshire	1742	32798
03106	New Hampshire	278	13374
03109	New Hampshire	312	10314
03110	New Hampshire	367	21203
03215	New Hampshire	0	247
03216	New Hampshire	0	2159
03217	New Hampshire	0	2076
03218	New Hampshire	0	960
03220	New Hampshire	100	7430
03221	New Hampshire	0	2091
03222	New Hampshire	0	5353
03223	New Hampshire	0	3427
03224	New Hampshire	0	2318
03225	New Hampshire	0	3660
03226	New Hampshire	0	1117
03227	New Hampshire	0	925
03229	New Hampshire	0	5589
03230	New Hampshire	0	1231
03231	New Hampshire	0	202
03233	New Hampshire	0	115
03234	New Hampshire	0	4572
03235	New Hampshire	133	8562
03237	New Hampshire	0	2254
03240	New Hampshire	0	1340
03241	New Hampshire	0	876
03242	New Hampshire	0	4836
03243	New Hampshire	0	1085
03244	New Hampshire	113	8092
03245	New Hampshire	0	2027
03246	New Hampshire	250	15963
03249	New Hampshire	0	7113
03251	New Hampshire	0	1662
03253	New Hampshire	0	6219
03254	New Hampshire	0	4049
03255	New Hampshire	0	2090
03256	New Hampshire	0	2169
03257	New Hampshire	0	4455
03258	New Hampshire	0	2517
03259	New Hampshire	0	368
03260	New Hampshire	0	809
03261	New Hampshire	0	4246
03262	New Hampshire	0	1231
03263	New Hampshire	0	4114
03264	New Hampshire	134	7468
03266	New Hampshire	0	2163
03268	New Hampshire	0	1272
03269	New Hampshire	0	2966
03273	New Hampshire	0	312
03275	New Hampshire	195	11437
03276	New Hampshire	106	8324
03278	New Hampshire	0	2952
03279	New Hampshire	0	829
03280	New Hampshire	0	1123
03281	New Hampshire	104	8785
03282	New Hampshire	0	902
03284	New Hampshire	0	999
03285	New Hampshire	0	2479
03287	New Hampshire	0	1295
03290	New Hampshire	0	4731
03293	New Hampshire	0	143
03301	New Hampshire	679	33008
03303	New Hampshire	248	15524
03304	New Hampshire	105	7519
03307	New Hampshire	0	5334
03431	New Hampshire	399	25280
03440	New Hampshire	0	2692
03441	New Hampshire	0	395
03442	New Hampshire	0	1491
03443	New Hampshire	0	742
03444	New Hampshire	0	1590
03445	New Hampshire	0	691
03446	New Hampshire	0	6285
03447	New Hampshire	0	2422
03448	New Hampshire	0	811
03449	New Hampshire	0	1654
03450	New Hampshire	0	961
03451	New Hampshire	0	4077
03452	New Hampshire	0	5457
03455	New Hampshire	0	2086
03456	New Hampshire	0	742
03457	New Hampshire	0	852
03458	New Hampshire	0	6643
03461	New Hampshire	0	6014
03462	New Hampshire	0	1562
03464	New Hampshire	0	1109
03465	New Hampshire	0	2156
03466	New Hampshire	0	1332
03467	New Hampshire	0	1842
03470	New Hampshire	0	5033
03561	New Hampshire	114	5939
03570	New Hampshire	152	10051
03574	New Hampshire	0	2526
03575	New Hampshire	0	124
03576	New Hampshire	0	3238
03579	New Hampshire	0	358
03580	New Hampshire	0	1369
03581	New Hampshire	0	3230
03582	New Hampshire	0	2577
03583	New Hampshire	0	1107
03584	New Hampshire	0	3774
03585	New Hampshire	0	2519
03586	New Hampshire	0	547
03588	New Hampshire	0	1641
03590	New Hampshire	0	1052
03592	New Hampshire	0	1145
03593	New Hampshire	0	313
03595	New Hampshire	0	639
03597	New Hampshire	0	521
03598	New Hampshire	0	3285
03601	New Hampshire	0	477
03602	New Hampshire	0	2654
03603	New Hampshire	0	5412
03605	New Hampshire	0	1160
03607	New Hampshire	0	322
03608	New Hampshire	0	2811
03609	New Hampshire	0	854
03740	New Hampshire	0	911
03741	New Hampshire	0	4208
03743	New Hampshire	177	14103
03745	New Hampshire	0	1424
03746	New Hampshire	0	216
03748	New Hampshire	0	4762
03750	New Hampshire	0	870
03751	New Hampshire	0	583
03752	New Hampshire	0	810
03753	New Hampshire	0	2971
03755	New Hampshire	439	10538
03765	New Hampshire	0	503
03766	New Hampshire	230	8958
03768	New Hampshire	0	1716
03770	New Hampshire	0	524
03771	New Hampshire	0	754
03773	New Hampshire	0	7841
03774	New Hampshire	0	1966
03777	New Hampshire	0	1237
03779	New Hampshire	0	790
03780	New Hampshire	0	410
03781	New Hampshire	0	1840
03782	New Hampshire	0	2945
03784	New Hampshire	139	4086
03785	New Hampshire	0	2400
03801	New Hampshire	581	21532
03809	New Hampshire	0	3716
03810	New Hampshire	0	1538
03811	New Hampshire	0	6753
03812	New Hampshire	0	824
03813	New Hampshire	0	3250
03814	New Hampshire	0	2329
03816	New Hampshire	0	1368
03817	New Hampshire	0	574
03818	New Hampshire	0	3807
03819	New Hampshire	0	4377
03820	New Hampshire	661	30039
03823	New Hampshire	0	1719
03824	New Hampshire	300	14638
03825	New Hampshire	110	8512
03826	New Hampshire	0	2470
03827	New Hampshire	0	3150
03830	New Hampshire	0	1610
03832	New Hampshire	0	395
03833	New Hampshire	331	20955
03835	New Hampshire	0	6786
03836	New Hampshire	0	1489
03837	New Hampshire	0	1519
03838	New Hampshire	0	1031
03839	New Hampshire	0	3735
03840	New Hampshire	0	3566
03841	New Hampshire	0	6334
03842	New Hampshire	264	15345
03844	New Hampshire	0	2238
03845	New Hampshire	0	991
03846	New Hampshire	0	799
03847	New Hampshire	0	294
03848	New Hampshire	0	6020
03849	New Hampshire	0	1585
03850	New Hampshire	0	372
03851	New Hampshire	0	4040
03852	New Hampshire	0	558
03853	New Hampshire	0	602
03854	New Hampshire	0	968
03855	New Hampshire	0	2638
03856	New Hampshire	0	1680
03857	New Hampshire	207	9006
03858	New Hampshire	0	4603
03860	New Hampshire	0	4056
03861	New Hampshire	0	4330
03862	New Hampshire	0	4278
03864	New Hampshire	0	1696
03865	New Hampshire	175	7609
03867	New Hampshire	401	20758
03868	New Hampshire	0	5323
03869	New Hampshire	0	2469
03870	New Hampshire	0	5162
03871	New Hampshire	0	136
03872	New Hampshire	0	3809
03873	New Hampshire	0	5711
03874	New Hampshire	126	8776
03875	New Hampshire	0	833
03878	New Hampshire	297	11824
03882	New Hampshire	0	1465
03883	New Hampshire	0	178
03884	New Hampshire	0	3964
03885	New Hampshire	0	7261
03886	New Hampshire	0	2112
03887	New Hampshire	0	2154
03890	New Hampshire	0	327
03894	New Hampshire	0	6314
03901	Maine	0	7246
03902	Maine	0	2211
03903	Maine	0	6211
03904	Maine	228	7703
03905	Maine	0	1780
03906	Maine	0	4647
03907	Maine	0	894
03908	Maine	0	7233
03909	Maine	0	9738
03910	Maine	0	328
03911	Maine	0	250
04001	Maine	0	2429
04002	Maine	0	7351
04003	Maine	0	330
04005	Maine	367	23146
04008	Maine	0	2723
04009	Maine	0	5151
04010	Maine	0	1597
04011	Maine	597	20278
04015	Maine	0	3808
04017	Maine	0	341
04020	Maine	0	1403
04021	Maine	0	5820
04022	Maine	0	1148
04024	Maine	0	608
04027	Maine	0	6031
04029	Maine	0	1725
04030	Maine	0	2208
04032	Maine	0	7879
04037	Maine	0	3834
04038	Maine	152	16381
04039	Maine	0	7422
04040	Maine	0	3111
04041	Maine	0	1613
04042	Maine	0	4281
04043	Maine	106	10810
04046	Maine	0	7496
04047	Maine	0	1892
04048	Maine	0	2946
04049	Maine	0	3659
04050	Maine	0	230
04051	Maine	0	1153
04055	Maine	0	3793
04056	Maine	0	257
04061	Maine	0	3369
04062	Maine	146	17020
04063	Maine	0	412
04064	Maine	146	8212
04066	Maine	0	539
04068	Maine	0	1505
04069	Maine	0	1465
04071	Maine	0	4801
04072	Maine	237	18482
04073	Maine	262	16189
04074	Maine	235	18760
04076	Maine	0	2683
04079	Maine	0	3871
04083	Maine	0	4525
04084	Maine	0	8088
04085	Maine	0	1786
04086	Maine	142	8787
04087	Maine	0	2116
04088	Maine	0	1516
04090	Maine	111	9589
04091	Maine	0	911
04092	Maine	328	17515
04093	Maine	0	8034
04095	Maine	0	1274
04096	Maine	104	8349
04097	Maine	0	3574
04101	Maine	666	17227
04102	Maine	677	17335
04103	Maine	640	30606
04105	Maine	145	11158
04106	Maine	555	25175
04107	Maine	130	8980
04108	Maine	0	862
04110	Maine	0	1391
04210	Maine	349	23045
04216	Maine	0	640
04217	Maine	0	3312
04219	Maine	0	1472
04220	Maine	0	3077
04221	Maine	0	1098
04222	Maine	0	3848
04224	Maine	0	3040
04226	Maine	0	190
04231	Maine	0	236
04234	Maine	0	168
04236	Maine	0	4350
04237	Maine	0	238
04238	Maine	0	1416
04239	Maine	0	4851
04240	Maine	730	36592
04250	Maine	0	4228
04252	Maine	0	4799
04253	Maine	0	2095
04254	Maine	0	3181
04255	Maine	0	802
04256	Maine	0	3064
04257	Maine	0	2681
04258	Maine	0	2617
04259	Maine	0	3264
04260	Maine	0	5542
04261	Maine	0	444
